rider_id,signup_date,home_city,customer_segment
R019926,2024-04-14,Metroville,Regular
R019927,2024-03-23,Metroville,Frequent
R019928,2025-12-15,Metroville,Frequent
R019929,2025-03-29,Metroville,Frequent
R019930,2024-01-12,Hillview,Occasional
R019931,2025-02-17,Riverton,Occasional
R019932,2024-01-08,Metroville,Frequent
R019933,2024-02-26,Riverton,Frequent
R019934,2024-09-30,Lakewood,Regular
R019935,2025-04-25,Riverton,Occasional
R019936,2025-03-30,Hillview,Occasional
R019937,2025-08-02,Metroville,Occasional
R019938,2024-05-11,Hillview,Regular
R019939,2024-05-20,Metroville,Frequent
R019940,2025-01-25,Riverton,Occasional
R019941,2025-09-27,Hillview,Occasional
R019942,2025-06-13,Riverton,Occasional
R019943,2025-05-04,Metroville,Occasional
R019944,2024-03-09,Metroville,Frequent
R019945,2025-10-04,Metroville,Occasional
R019946,2025-12-21,Metroville,Frequent
R019947,2025-03-02,Metroville,Occasional
R019948,2024-09-03,Metroville,Frequent
R019949,2025-04-29,Lakewood,Occasional
R019950,2025-04-15,Metroville,Regular
R019951,2025-11-11,Lakewood,Regular
R019952,2024-03-22,Riverton,Occasional
R019953,2025-01-12,Metroville,Regular
R019954,2025-06-03,Riverton,Regular
R019955,2024-09-12,Riverton,Occasional
R019956,2025-09-07,Lakewood,Regular
R019957,2024-02-17,Lakewood,Regular
R019958,2024-03-18,Riverton,Regular
R019959,2025-08-01,Lakewood,Occasional
R019960,2024-04-02,Lakewood,Regular
R019961,2024-11-02,Riverton,Frequent
R019962,2024-07-24,Hillview,Regular
R019963,2025-05-18,Lakewood,Occasional
R019964,2024-01-09,Lakewood,Occasional
R019965,2024-09-18,Riverton,Occasional
R019966,2025-12-22,Lakewood,Occasional
R019967,2024-09-26,Riverton,Occasional
R019968,2025-03-14,Metroville,Occasional
R019969,2025-12-24,Metroville,Frequent
R019970,2025-03-20,Lakewood,Frequent
R019971,2025-07-06,Riverton,Occasional
R019972,2025-12-02,Metroville,Occasional
R019973,2025-03-27,Hillview,Regular
R019974,2025-09-01,Riverton,Occasional
R019975,2025-01-07,Riverton,Occasional
R019976,2025-08-19,Hillview,Frequent
R019977,2025-04-14,Metroville,Regular
R019978,2024-09-05,Metroville,Frequent
R019979,2025-02-12,Metroville,Regular
R019980,2024-09-02,Lakewood,Regular
R019981,2024-10-17,Metroville,Regular
R019982,2024-08-01,Riverton,Regular
R019983,2024-12-25,Riverton,Occasional
R019984,2024-09-10,Metroville,Occasional
R019985,2025-04-03,Lakewood,Regular
R019986,2024-09-27,Riverton,Occasional
R019987,2024-12-25,Riverton,Frequent
R019988,2024-04-12,Hillview,Regular
R019989,2024-10-09,Metroville,Frequent
R019990,2024-09-17,Metroville,Occasional
R019991,2025-12-04,Hillview,Occasional
R019992,2024-11-23,Metroville,Occasional
R019993,2024-01-16,Riverton,Occasional
R019994,2024-08-14,Metroville,Regular
R019995,2025-06-17,Lakewood,Occasional
R019996,2024-05-01,Lakewood,Frequent
R019997,2024-04-29,Riverton,Occasional
R019998,2024-09-30,Metroville,Frequent
R019999,2024-09-18,Hillview,Occasional
R020000,2024-12-18,Hillview,Regular
R020001,2024-01-26,Riverton,Frequent
R020002,2025-06-11,Hillview,Regular
R020003,2024-06-05,Hillview,Occasional
R020004,2025-06-04,Riverton,Occasional
R020005,2025-02-17,Lakewood,Occasional
R020006,2024-05-28,Riverton,Regular
R020007,2024-12-09,Hillview,Regular
R020008,2024-01-27,Riverton,Frequent
R020009,2025-05-28,Metroville,Occasional
R020010,2024-08-10,Metroville,Occasional
R020011,2024-10-07,Riverton,Occasional
R020012,2024-04-25,Hillview,Frequent
R020013,2024-09-24,Metroville,Frequent
R020014,2024-10-16,Hillview,Occasional
R020015,2024-06-13,Metroville,Regular
R020016,2025-12-17,Lakewood,Frequent
R020017,2024-07-23,Hillview,Regular
R020018,2024-05-12,Hillview,Frequent
R020019,2025-02-05,Lakewood,Frequent
R020020,2024-08-21,Hillview,Regular
R020021,2024-11-28,Hillview,Regular
R020022,2025-06-14,Hillview,Occasional
R020023,2024-02-27,Hillview,Occasional
R020024,2025-01-07,Lakewood,Frequent
R020025,2024-01-16,Metroville,Occasional
R020026,2024-02-02,Metroville,Occasional
R020027,2024-03-08,Metroville,Frequent
R020028,2024-04-28,Metroville,Occasional
R020029,2024-09-12,Metroville,Regular
R020030,2025-11-15,Metroville,Regular
R020031,2025-10-25,Lakewood,Occasional
R020032,2024-03-16,Metroville,Occasional
R020033,2025-12-26,Metroville,Occasional
R020034,2025-04-09,Metroville,Occasional
R020035,2025-02-09,Metroville,Occasional
R020036,2025-08-02,Riverton,Frequent
R020037,2024-12-20,Hillview,Frequent
R020038,2024-07-13,Riverton,Occasional
R020039,2025-01-22,Riverton,Regular
R020040,2025-06-14,Hillview,Occasional
R020041,2025-05-14,Riverton,Occasional
R020042,2024-05-04,Metroville,Frequent
R020043,2025-11-17,Metroville,Occasional
R020044,2024-07-27,Riverton,Frequent
R020045,2025-08-23,Riverton,Occasional
R020046,2024-08-16,Hillview,Regular
R020047,2024-02-16,Metroville,Frequent
R020048,2025-12-30,Hillview,Regular
R020049,2025-03-06,Lakewood,Regular
R020050,2024-06-06,Hillview,Occasional
R020051,2024-01-01,Lakewood,Regular
R020052,2024-04-04,Metroville,Occasional
R020053,2024-05-04,Lakewood,Occasional
R020054,2025-11-08,Metroville,Occasional
R020055,2024-05-09,Metroville,Regular
R020056,2024-04-28,Hillview,Regular
R020057,2025-09-05,Lakewood,Occasional
R020058,2025-10-05,Metroville,Regular
R020059,2024-06-01,Lakewood,Occasional
R020060,2025-04-21,Riverton,Regular
R020061,2025-01-26,Metroville,Frequent
R020062,2025-02-26,Metroville,Occasional
R020063,2024-08-15,Hillview,Regular
R020064,2025-07-03,Metroville,Frequent
R020065,2025-10-06,Hillview,Regular
R020066,2025-06-15,Metroville,Frequent
R020067,2025-10-23,Riverton,Occasional
R020068,2024-03-21,Riverton,Occasional
R020069,2025-04-25,Metroville,Regular
R020070,2026-01-01,Riverton,Regular
R020071,2025-01-27,Lakewood,Occasional
R020072,2025-11-20,Lakewood,Occasional
R020073,2024-09-12,Hillview,Regular
R020074,2025-10-18,Hillview,Regular
R020075,2025-11-18,Metroville,Regular
R020076,2025-03-31,Riverton,Frequent
R020077,2025-05-30,Metroville,Regular
R020078,2025-01-17,Metroville,Frequent
R020079,2024-08-20,Metroville,Occasional
R020080,2025-01-27,Riverton,Frequent
R020081,2025-12-05,Riverton,Frequent
R020082,2024-01-11,Lakewood,Frequent
R020083,2024-05-30,Hillview,Frequent
R020084,2024-12-31,Riverton,Frequent
R020085,2024-09-05,Metroville,Occasional
R020086,2025-04-01,Metroville,Frequent
R020087,2024-09-20,Lakewood,Occasional
R020088,2025-04-27,Metroville,Frequent
R020089,2024-03-18,Metroville,Regular
R020090,2024-08-31,Metroville,Occasional
R020091,2025-05-22,Lakewood,Occasional
R020092,2024-12-10,Lakewood,Occasional
R020093,2025-06-06,Riverton,Regular
R020094,2025-04-10,Riverton,Regular
R020095,2024-08-28,Hillview,Occasional
R020096,2024-11-09,Hillview,Occasional
R020097,2025-12-07,Lakewood,Occasional
R020098,2025-12-05,Lakewood,Occasional
R020099,2024-01-27,Metroville,Regular
R020100,2025-05-31,Hillview,Regular
R020101,2024-12-25,Lakewood,Occasional
R020102,2024-01-01,Metroville,Regular
R020103,2025-04-09,Riverton,Frequent
R020104,2024-01-18,Lakewood,Frequent
R020105,2024-08-21,Hillview,Occasional
R020106,2025-05-20,Metroville,Frequent
R020107,2025-08-17,Metroville,Occasional
R020108,2024-10-29,Hillview,Occasional
R020109,2025-08-15,Lakewood,Occasional
R020110,2025-09-06,Metroville,Regular
R020111,2024-11-23,Riverton,Frequent
R020112,2024-05-06,Riverton,Frequent
R020113,2025-04-27,Metroville,Occasional
R020114,2024-01-11,Metroville,Regular
R020115,2025-10-15,Metroville,Occasional
R020116,2024-10-11,Metroville,Frequent
R020117,2025-07-10,Lakewood,Occasional
R020118,2025-06-22,Metroville,Occasional
R020119,2024-12-12,Riverton,Frequent
R020120,2025-12-12,Lakewood,Occasional
R020121,2025-08-05,Lakewood,Occasional
R020122,2025-10-08,Metroville,Frequent
R020123,2024-03-09,Lakewood,Occasional
R020124,2024-12-20,Metroville,Occasional
R020125,2025-11-27,Hillview,Regular
R020126,2025-08-17,Metroville,Occasional
R020127,2024-11-28,Hillview,Frequent
R020128,2024-02-21,Riverton,Regular
R020129,2024-07-25,Riverton,Regular
R020130,2025-02-22,Hillview,Occasional
R020131,2025-04-14,Riverton,Occasional
R020132,2025-11-07,Lakewood,Frequent
R020133,2024-03-08,Metroville,Occasional
R020134,2024-10-17,Riverton,Occasional
R020135,2024-07-18,Metroville,Occasional
R020136,2025-12-03,Lakewood,Regular
R020137,2024-05-01,Hillview,Frequent
R020138,2024-06-10,Lakewood,Occasional
R020139,2024-08-06,Metroville,Occasional
R020140,2024-03-18,Hillview,Frequent
R020141,2025-04-16,Metroville,Occasional
R020142,2025-01-19,Hillview,Occasional
R020143,2025-02-12,Riverton,Occasional
R020144,2025-10-26,Metroville,Occasional
R020145,2024-11-13,Metroville,Occasional
R020146,2024-08-15,Hillview,Frequent
R020147,2024-10-01,Metroville,Occasional
R020148,2025-08-08,Hillview,Occasional
R020149,2025-01-21,Lakewood,Regular
R020150,2024-05-03,Lakewood,Frequent
R020151,2025-05-19,Riverton,Regular
R020152,2025-06-29,Lakewood,Occasional
R020153,2024-07-01,Lakewood,Occasional
R020154,2025-02-11,Riverton,Regular
R020155,2025-02-16,Lakewood,Regular
R020156,2024-05-08,Metroville,Occasional
R020157,2024-01-07,Hillview,Regular
R020158,2025-06-09,Lakewood,Regular
R020159,2025-03-26,Riverton,Occasional
R020160,2025-06-06,Lakewood,Frequent
R020161,2024-10-03,Riverton,Regular
R020162,2025-01-12,Metroville,Occasional
R020163,2025-12-19,Hillview,Regular
R020164,2024-06-14,Lakewood,Regular
R020165,2025-04-22,Hillview,Regular
R020166,2024-04-06,Riverton,Occasional
R020167,2024-02-18,Riverton,Regular
R020168,2025-12-01,Lakewood,Regular
R020169,2024-04-05,Metroville,Occasional
R020170,2025-04-25,Metroville,Occasional
R020171,2025-01-11,Riverton,Frequent
R020172,2025-08-15,Metroville,Occasional
R020173,2025-02-04,Metroville,Regular
R020174,2025-05-25,Lakewood,Occasional
R020175,2025-10-16,Metroville,Frequent
R020176,2025-08-30,Metroville,Regular
R020177,2025-06-12,Lakewood,Occasional
R020178,2024-04-28,Metroville,Occasional
R020179,2024-05-04,Metroville,Occasional
R020180,2024-12-29,Metroville,Regular
R020181,2025-04-27,Lakewood,Regular
R020182,2025-05-03,Hillview,Frequent
R020183,2025-07-29,Metroville,Occasional
R020184,2024-03-16,Riverton,Regular
R020185,2024-05-06,Metroville,Occasional
R020186,2024-04-19,Riverton,Frequent
R020187,2025-01-31,Metroville,Occasional
R020188,2025-04-09,Hillview,Frequent
R020189,2024-03-25,Riverton,Occasional
R020190,2025-09-27,Riverton,Regular
R020191,2024-08-10,Metroville,Regular
R020192,2025-04-28,Hillview,Regular
R020193,2025-07-04,Metroville,Frequent
R020194,2024-01-27,Lakewood,Regular
R020195,2025-09-25,Riverton,Occasional
R020196,2025-12-11,Riverton,Occasional
R020197,2025-12-02,Riverton,Occasional
R020198,2024-04-12,Riverton,Occasional
R020199,2024-10-14,Riverton,Occasional
R020200,2024-06-19,Metroville,Regular
R020201,2024-11-25,Lakewood,Frequent
R020202,2025-12-14,Lakewood,Occasional
R020203,2025-07-12,Lakewood,Frequent
R020204,2025-07-18,Riverton,Frequent
R020205,2024-11-04,Lakewood,Regular
R020206,2025-11-16,Riverton,Regular
R020207,2025-11-04,Metroville,Regular
R020208,2025-08-13,Lakewood,Occasional
R020209,2025-08-19,Hillview,Frequent
R020210,2025-04-22,Metroville,Occasional
R020211,2024-03-10,Metroville,Occasional
R020212,2024-07-27,Riverton,Regular
R020213,2025-07-16,Metroville,Occasional
R020214,2024-08-27,Lakewood,Occasional
R020215,2024-05-06,Riverton,Occasional
R020216,2025-11-24,Lakewood,Occasional
R020217,2024-12-23,Hillview,Occasional
R020218,2025-09-21,Hillview,Occasional
R020219,2024-07-27,Lakewood,Occasional
R020220,2024-09-20,Hillview,Regular
R020221,2024-09-08,Metroville,Occasional
R020222,2024-09-30,Metroville,Regular
R020223,2024-11-16,Riverton,Frequent
R020224,2024-08-05,Lakewood,Regular
R020225,2025-08-18,Metroville,Occasional
R020226,2024-08-26,Lakewood,Regular
R020227,2024-11-19,Metroville,Occasional
R020228,2025-09-22,Metroville,Frequent
R020229,2024-11-15,Lakewood,Occasional
R020230,2024-01-08,Hillview,Occasional
R020231,2024-01-01,Hillview,Occasional
R020232,2024-11-15,Lakewood,Frequent
R020233,2025-04-19,Lakewood,Occasional
R020234,2025-11-21,Metroville,Occasional
R020235,2024-04-05,Lakewood,Occasional
R020236,2025-02-01,Riverton,Frequent
R020237,2024-07-30,Riverton,Occasional
R020238,2024-11-25,Lakewood,Frequent
R020239,2024-11-20,Hillview,Frequent
R020240,2024-08-16,Hillview,Regular
R020241,2024-01-14,Metroville,Occasional
R020242,2024-02-24,Hillview,Frequent
R020243,2025-01-17,Metroville,Occasional
R020244,2024-06-13,Hillview,Regular
R020245,2024-08-27,Riverton,Regular
R020246,2024-03-07,Lakewood,Regular
R020247,2024-02-06,Lakewood,Frequent
R020248,2024-04-02,Lakewood,Frequent
R020249,2024-10-03,Hillview,Occasional
R020250,2024-04-29,Hillview,Occasional
R020251,2024-06-18,Lakewood,Frequent
R020252,2024-08-09,Hillview,Occasional
R020253,2024-08-01,Lakewood,Regular
R020254,2024-01-09,Lakewood,Occasional
R020255,2024-03-26,Metroville,Occasional
R020256,2025-11-26,Hillview,Regular
R020257,2025-05-03,Riverton,Regular
R020258,2024-03-31,Lakewood,Frequent
R020259,2024-07-26,Riverton,Frequent
R020260,2024-10-07,Hillview,Regular
R020261,2025-10-24,Metroville,Occasional
R020262,2025-10-05,Lakewood,Regular
R020263,2025-07-17,Lakewood,Occasional
R020264,2024-03-19,Metroville,Regular
R020265,2024-12-25,Metroville,Frequent
R020266,2024-12-19,Riverton,Regular
R020267,2025-04-11,Metroville,Occasional
R020268,2025-09-10,Riverton,Regular
R020269,2024-08-22,Hillview,Occasional
R020270,2025-02-11,Metroville,Occasional
R020271,2024-07-12,Lakewood,Regular
R020272,2024-06-02,Metroville,Occasional
R020273,2024-08-17,Riverton,Regular
R020274,2025-06-22,Lakewood,Frequent
R020275,2024-11-16,Lakewood,Occasional
R020276,2025-05-13,Riverton,Regular
R020277,2025-05-20,Riverton,Regular
R020278,2024-09-22,Lakewood,Regular
R020279,2025-11-30,Hillview,Frequent
R020280,2024-02-03,Hillview,Frequent
R020281,2025-10-18,Riverton,Occasional
R020282,2024-01-06,Metroville,Regular
R020283,2024-10-06,Riverton,Occasional
R020284,2025-08-27,Hillview,Occasional
R020285,2025-05-15,Lakewood,Occasional
R020286,2024-08-23,Riverton,Occasional
R020287,2025-10-10,Lakewood,Regular
R020288,2024-04-10,Lakewood,Regular
R020289,2025-05-05,Riverton,Occasional
R020290,2025-01-14,Hillview,Frequent
R020291,2024-05-31,Metroville,Frequent
R020292,2025-11-05,Metroville,Regular
R020293,2025-07-14,Lakewood,Occasional
R020294,2024-01-07,Lakewood,Occasional
R020295,2024-03-04,Riverton,Occasional
R020296,2024-02-11,Metroville,Occasional
R020297,2024-10-31,Riverton,Frequent
R020298,2024-11-01,Lakewood,Occasional
R020299,2025-06-13,Riverton,Occasional
R020300,2025-05-09,Lakewood,Regular
R020301,2024-01-12,Riverton,Regular
R020302,2024-12-14,Lakewood,Frequent
R020303,2025-07-28,Metroville,Occasional
R020304,2025-10-19,Riverton,Frequent
R020305,2024-08-01,Lakewood,Occasional
R020306,2024-02-02,Metroville,Occasional
R020307,2024-04-21,Hillview,Regular
R020308,2024-09-05,Riverton,Regular
R020309,2024-11-20,Metroville,Occasional
R020310,2024-09-14,Riverton,Occasional
R020311,2024-03-07,Metroville,Regular
R020312,2024-09-05,Lakewood,Regular
R020313,2024-07-31,Metroville,Regular
R020314,2024-12-22,Metroville,Occasional
R020315,2024-02-27,Lakewood,Regular
R020316,2025-08-01,Lakewood,Frequent
R020317,2024-11-01,Metroville,Frequent
R020318,2024-08-20,Metroville,Occasional
R020319,2025-10-25,Metroville,Occasional
R020320,2025-06-28,Metroville,Regular
R020321,2024-04-10,Lakewood,Occasional
R020322,2024-04-17,Metroville,Frequent
R020323,2024-01-02,Lakewood,Occasional
R020324,2025-02-14,Lakewood,Occasional
R020325,2024-09-16,Metroville,Frequent
R020326,2024-10-01,Riverton,Occasional
R020327,2025-01-07,Riverton,Occasional
R020328,2025-01-29,Riverton,Frequent
R020329,2024-01-01,Lakewood,Occasional
R020330,2024-03-19,Metroville,Occasional
R020331,2025-07-31,Lakewood,Occasional
R020332,2025-11-28,Hillview,Occasional
R020333,2025-09-04,Lakewood,Occasional
R020334,2025-10-25,Riverton,Occasional
R020335,2024-12-05,Lakewood,Occasional
R020336,2025-08-27,Hillview,Frequent
R020337,2025-10-07,Metroville,Regular
R020338,2025-10-15,Lakewood,Regular
R020339,2024-04-19,Lakewood,Regular
R020340,2024-04-17,Riverton,Regular
R020341,2024-10-21,Riverton,Regular
R020342,2025-01-03,Riverton,Frequent
R020343,2025-12-02,Riverton,Regular
R020344,2024-08-20,Lakewood,Regular
R020345,2025-08-31,Metroville,Occasional
R020346,2025-10-11,Hillview,Regular
R020347,2025-12-07,Metroville,Occasional
R020348,2024-05-18,Metroville,Regular
R020349,2024-06-26,Metroville,Frequent
R020350,2024-06-09,Lakewood,Occasional
R020351,2025-06-22,Lakewood,Occasional
R020352,2025-05-17,Riverton,Frequent
R020353,2024-10-24,Riverton,Occasional
R020354,2024-03-06,Metroville,Regular
R020355,2025-01-16,Metroville,Occasional
R020356,2025-06-20,Hillview,Regular
R020357,2024-12-13,Riverton,Frequent
R020358,2024-07-15,Hillview,Regular
R020359,2025-03-09,Metroville,Occasional
R020360,2025-04-28,Hillview,Regular
R020361,2025-03-08,Hillview,Occasional
R020362,2025-10-01,Lakewood,Occasional
R020363,2024-08-17,Riverton,Regular
R020364,2025-03-22,Metroville,Frequent
R020365,2025-09-17,Riverton,Regular
R020366,2024-06-04,Riverton,Regular
R020367,2024-07-25,Lakewood,Occasional
R020368,2024-02-05,Metroville,Occasional
R020369,2024-10-01,Lakewood,Occasional
R020370,2024-02-02,Riverton,Frequent
R020371,2025-06-30,Riverton,Regular
R020372,2024-03-06,Lakewood,Frequent
R020373,2025-05-21,Hillview,Occasional
R020374,2025-02-28,Metroville,Regular
R020375,2025-12-24,Metroville,Occasional
R020376,2024-09-11,Metroville,Frequent
R020377,2024-09-09,Riverton,Occasional
R020378,2024-06-26,Riverton,Occasional
R020379,2025-01-28,Riverton,Occasional
R020380,2024-06-09,Hillview,Occasional
R020381,2024-03-24,Lakewood,Occasional
R020382,2025-11-25,Metroville,Frequent
R020383,2025-05-12,Riverton,Frequent
R020384,2024-03-27,Lakewood,Regular
R020385,2025-03-28,Lakewood,Frequent
R020386,2024-08-11,Metroville,Occasional
R020387,2024-05-11,Lakewood,Frequent
R020388,2024-12-11,Lakewood,Occasional
R020389,2025-07-30,Metroville,Occasional
R020390,2024-01-01,Hillview,Occasional
R020391,2024-09-17,Metroville,Frequent
R020392,2025-11-05,Hillview,Occasional
R020393,2024-10-15,Metroville,Occasional
R020394,2024-03-13,Hillview,Occasional
R020395,2024-11-09,Lakewood,Regular
R020396,2025-05-14,Metroville,Regular
R020397,2025-12-30,Metroville,Regular
R020398,2025-04-05,Lakewood,Frequent
R020399,2024-02-06,Riverton,Regular
R020400,2025-08-15,Metroville,Regular
R020401,2025-07-25,Metroville,Regular
R020402,2025-04-21,Riverton,Frequent
R020403,2025-10-18,Riverton,Occasional
R020404,2025-07-17,Lakewood,Occasional
R020405,2024-06-18,Metroville,Regular
R020406,2024-11-04,Lakewood,Regular
R020407,2025-01-06,Metroville,Frequent
R020408,2024-12-23,Riverton,Occasional
R020409,2025-04-12,Metroville,Regular
R020410,2025-05-28,Hillview,Regular
R020411,2024-03-17,Lakewood,Regular
R020412,2025-02-20,Lakewood,Occasional
R020413,2024-01-29,Hillview,Frequent
R020414,2025-01-09,Hillview,Occasional
R020415,2024-11-05,Riverton,Occasional
R020416,2024-05-30,Lakewood,Regular
R020417,2025-12-26,Hillview,Occasional
R020418,2024-07-07,Metroville,Occasional
R020419,2024-02-11,Riverton,Frequent
R020420,2024-09-19,Riverton,Regular
R020421,2025-07-08,Lakewood,Frequent
R020422,2024-01-07,Hillview,Occasional
R020423,2024-12-26,Riverton,Occasional
R020424,2024-11-01,Riverton,Occasional
R020425,2025-09-25,Hillview,Occasional
R020426,2024-01-03,Riverton,Occasional
R020427,2024-01-13,Metroville,Frequent
R020428,2025-02-17,Metroville,Occasional
R020429,2024-05-11,Lakewood,Regular
R020430,2025-05-30,Metroville,Regular
R020431,2024-07-22,Riverton,Occasional
R020432,2025-02-15,Hillview,Occasional
